# 2023-04-06, 16:23:37.105733
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0,ai1
0.000000000,0.528105546,0.497349120
0.100000000,0.522964100,0.497349120
0.200000000,0.522964100,0.497349120
0.300000000,0.528105546,0.497349120
0.400000000,0.528105546,0.497349120
0.500000000,0.522964100,0.497349120
0.600000000,0.522964100,0.497349120
0.700000000,0.528105546,0.497349120
0.800000000,0.522964100,0.497349120
0.900000000,0.517822654,0.492208352
1.000000000,0.522964100,0.502489888
1.100000000,0.522964100,0.502489888
1.200000000,0.522964100,0.497349120
1.300000000,0.517822654,0.497349120
1.400000000,0.517822654,0.497349120
1.500000000,0.522964100,0.502489888
1.600000000,0.528105546,0.497349120
1.700000000,0.522964100,0.497349120
1.800000000,0.528105546,0.502489888
1.900000000,0.522964100,0.492208352
2.000000000,0.517822654,0.497349120
2.100000000,0.522964100,0.497349120
2.200000000,0.522964100,0.497349120
2.300000000,0.528105546,0.497349120
2.400000000,0.528105546,0.492208352
2.500000000,0.522964100,0.497349120
2.600000000,0.512681208,0.497349120
2.700000000,0.522964100,0.502489888
2.800000000,0.517822654,0.497349120
2.900000000,0.522964100,0.497349120
3.000000000,0.528105546,0.492208352
3.100000000,0.522964100,0.497349120
3.200000000,0.522964100,0.497349120
3.300000000,0.522964100,0.497349120
3.400000000,0.522964100,0.497349120
3.500000000,0.528105546,0.502489888
3.600000000,0.517822654,0.497349120
3.700000000,0.517822654,0.502489888
3.800000000,0.517822654,0.492208352
3.900000000,0.522964100,0.497349120
4.000000000,0.522964100,0.497349120
4.100000000,0.522964100,0.497349120
4.200000000,0.522964100,0.502489888
4.300000000,0.517822654,0.502489888
4.400000000,0.522964100,0.497349120
4.500000000,0.528105546,0.497349120
4.600000000,0.517822654,0.497349120
4.700000000,0.522964100,0.502489888
4.800000000,0.517822654,0.502489888
4.900000000,0.522964100,0.497349120
5.000000000,0.528105546,0.502489888
5.100000000,0.522964100,0.497349120
5.200000000,0.522964100,0.502489888
5.300000000,0.528105546,0.502489888
5.400000000,0.522964100,0.497349120
5.500000000,0.522964100,0.497349120
5.600000000,0.528105546,0.497349120
5.700000000,0.522964100,0.497349120
5.800000000,0.528105546,0.502489888
5.900000000,0.517822654,0.502489888
6.000000000,0.522964100,0.492208352
6.100000000,0.522964100,0.507630656
6.200000000,0.517822654,0.497349120
6.300000000,0.533246992,0.497349120
6.400000000,0.522964100,0.497349120
6.500000000,0.517822654,0.502489888
6.600000000,0.522964100,0.497349120
6.700000000,0.522964100,0.497349120
6.800000000,0.517822654,0.502489888
6.900000000,0.522964100,0.497349120
7.000000000,0.517822654,0.497349120
7.100000000,0.522964100,0.492208352
7.200000000,0.517822654,0.497349120
7.300000000,0.522964100,0.497349120
7.400000000,0.528105546,0.502489888
7.500000000,0.522964100,0.492208352
7.600000000,0.522964100,0.497349120
7.700000000,0.528105546,0.497349120
7.800000000,0.522964100,0.502489888
7.900000000,0.528105546,0.497349120
8.000000000,0.522964100,0.497349120
8.100000000,0.522964100,0.502489888
8.200000000,0.517822654,0.497349120
8.300000000,0.528105546,0.497349120
8.400000000,0.528105546,0.492208352
8.500000000,0.528105546,0.502489888
8.600000000,0.528105546,0.497349120
8.700000000,0.522964100,0.497349120
8.800000000,0.517822654,0.497349120
8.900000000,0.517822654,0.497349120
9.000000000,0.512681208,0.497349120
9.100000000,0.522964100,0.497349120
9.200000000,0.528105546,0.492208352
9.300000000,0.522964100,0.497349120
9.400000000,0.522964100,0.492208352
9.500000000,0.522964100,0.497349120
9.600000000,0.517822654,0.492208352
9.700000000,0.528105546,0.502489888
9.800000000,0.522964100,0.487067584
9.900000000,0.517822654,0.497349120
10.000000000,0.522964100,0.487067584
10.100000000,0.528105546,0.492208352
10.200000000,0.528105546,0.497349120
10.300000000,0.528105546,0.497349120
10.400000000,0.522964100,0.492208352
10.500000000,0.528105546,0.497349120
10.600000000,0.528105546,0.492208352
10.700000000,0.528105546,0.492208352
10.800000000,0.522964100,0.497349120
10.900000000,0.528105546,0.492208352
11.000000000,0.528105546,0.497349120
11.100000000,0.528105546,0.492208352
11.200000000,0.522964100,0.497349120
11.300000000,0.522964100,0.497349120
11.400000000,0.522964100,0.492208352
11.500000000,0.522964100,0.492208352
11.600000000,0.528105546,0.497349120
11.700000000,0.528105546,0.492208352
11.800000000,0.522964100,0.492208352
11.900000000,0.528105546,0.492208352
12.000000000,0.517822654,0.497349120
12.100000000,0.517822654,0.487067584
12.200000000,0.522964100,0.497349120
12.300000000,0.528105546,0.497349120
12.400000000,0.522964100,0.487067584
12.500000000,0.517822654,0.487067584
12.600000000,0.528105546,0.487067584
12.700000000,0.517822654,0.487067584
12.800000000,0.522964100,0.492208352
12.900000000,0.528105546,0.487067584
13.000000000,0.522964100,0.492208352
13.100000000,0.522964100,0.492208352
