# 2023-04-06, 16:18:09.277322
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0,ai1
18.100000000,0.517822654,-0.011586912
18.200000000,0.522964100,-0.001305376
18.300000000,0.528105546,-0.006446144
18.400000000,0.517822654,-0.001305376
18.500000000,0.522964100,-0.006446144
18.600000000,0.522964100,-0.006446144
18.700000000,0.522964100,-0.006446144
18.800000000,0.517822654,-0.001305376
18.900000000,0.512681208,-0.001305376
19.000000000,0.517822654,-0.006446144
19.100000000,0.512681208,-0.006446144
19.200000000,0.517822654,-0.001305376
19.300000000,0.522964100,-0.006446144
19.400000000,0.528105546,-0.001305376
19.500000000,0.517822654,-0.001305376
19.600000000,0.512681208,-0.006446144
19.700000000,0.522964100,-0.001305376
19.800000000,0.517822654,-0.006446144
19.900000000,0.517822654,-0.001305376
