# 2023-04-06, 15:51:24.773265
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0
0.000000000,2.774917448
0.100000000,2.821190462
0.200000000,2.790341786
0.300000000,2.795483232
0.400000000,2.800624678
0.500000000,2.831473354
0.600000000,2.805766124
0.700000000,2.805766124
0.800000000,2.810907570
0.900000000,2.831473354
1.000000000,2.810907570
1.100000000,2.816049016
1.200000000,2.821190462
1.300000000,2.800624678
1.400000000,2.821190462
1.500000000,2.816049016
1.600000000,2.831473354
1.700000000,2.816049016
1.800000000,2.810907570
1.900000000,2.816049016
2.000000000,2.826331908
2.100000000,2.841756246
2.200000000,2.836614800
2.300000000,2.816049016
2.400000000,2.810907570
2.500000000,2.805766124
2.600000000,2.800624678
2.700000000,2.831473354
2.800000000,2.831473354
2.900000000,2.810907570
3.000000000,2.821190462
3.100000000,2.805766124
3.200000000,2.810907570
3.300000000,2.831473354
3.400000000,2.800624678
3.500000000,2.816049016
3.600000000,2.810907570
3.700000000,2.826331908
3.800000000,2.805766124
3.900000000,2.826331908
4.000000000,2.826331908
4.100000000,2.816049016
4.200000000,2.826331908
4.300000000,2.831473354
4.400000000,2.831473354
4.500000000,2.810907570
4.600000000,2.816049016
4.700000000,2.805766124
4.800000000,2.831473354
4.900000000,2.810907570
5.000000000,2.836614800
5.100000000,2.821190462
5.200000000,2.831473354
5.300000000,2.831473354
5.400000000,2.800624678
5.500000000,2.800624678
5.600000000,2.831473354
5.700000000,2.816049016
5.800000000,2.805766124
5.900000000,2.805766124
6.000000000,2.795483232
6.100000000,2.816049016
6.200000000,2.800624678
6.300000000,2.805766124
6.400000000,2.805766124
6.500000000,2.795483232
6.600000000,2.800624678
6.700000000,2.831473354
6.800000000,2.821190462
6.900000000,2.805766124
7.000000000,2.826331908
7.100000000,2.821190462
7.200000000,2.795483232
7.300000000,2.816049016
7.400000000,2.826331908
7.500000000,2.810907570
7.600000000,2.816049016
7.700000000,2.816049016
7.800000000,2.795483232
7.900000000,2.821190462
8.000000000,2.816049016
8.100000000,2.790341786
8.200000000,2.790341786
8.300000000,2.816049016
8.400000000,2.816049016
8.500000000,2.810907570
8.600000000,2.816049016
8.700000000,2.805766124
8.800000000,2.790341786
8.900000000,2.805766124
9.000000000,2.774917448
9.100000000,2.790341786
9.200000000,2.795483232
9.300000000,2.785200340
9.400000000,2.780058894
9.500000000,2.805766124
9.600000000,2.780058894
9.700000000,2.790341786
9.800000000,2.785200340
9.900000000,2.780058894
10.000000000,2.795483232
10.100000000,2.769776002
10.200000000,2.790341786
10.300000000,2.764634556
10.400000000,2.780058894
10.500000000,2.785200340
10.600000000,2.764634556
10.700000000,2.759493110
10.800000000,2.780058894
10.900000000,2.759493110
11.000000000,2.780058894
11.100000000,2.780058894
11.200000000,2.780058894
11.300000000,2.759493110
11.400000000,2.744068772
11.500000000,2.754351664
11.600000000,2.769776002
11.700000000,2.769776002
11.800000000,2.780058894
11.900000000,2.749210218
12.000000000,2.749210218
12.100000000,2.769776002
12.200000000,2.764634556
12.300000000,2.764634556
12.400000000,2.749210218
12.500000000,2.744068772
12.600000000,2.744068772
12.700000000,2.733785880
12.800000000,2.744068772
12.900000000,2.723502988
13.000000000,2.744068772
13.100000000,2.738927326
13.200000000,2.754351664
13.300000000,2.754351664
13.400000000,2.754351664
13.500000000,2.738927326
13.600000000,2.749210218
13.700000000,2.749210218
13.800000000,2.738927326
13.900000000,2.728644434
14.000000000,2.718361542
14.100000000,2.718361542
14.200000000,2.733785880
14.300000000,2.713220096
14.400000000,2.738927326
14.500000000,2.702937204
14.600000000,2.738927326
14.700000000,2.713220096
14.800000000,2.728644434
14.900000000,2.723502988
15.000000000,2.697795758
15.100000000,2.718361542
15.200000000,2.718361542
15.300000000,2.713220096
15.400000000,2.697795758
15.500000000,2.692654312
15.600000000,2.687512866
15.700000000,2.713220096
15.800000000,2.718361542
15.900000000,2.682371420
16.000000000,2.692654312
16.100000000,2.682371420
16.200000000,2.687512866
16.300000000,2.697795758
16.400000000,2.708078650
16.500000000,2.713220096
16.600000000,2.697795758
16.700000000,2.708078650
16.800000000,2.682371420
16.900000000,2.692654312
17.000000000,2.687512866
17.100000000,2.682371420
17.200000000,2.697795758
17.300000000,2.666947082
17.400000000,2.666947082
17.500000000,2.697795758
17.600000000,2.692654312
17.700000000,2.697795758
17.800000000,2.697795758
17.900000000,2.656664190
18.000000000,2.702937204
18.100000000,2.697795758
18.200000000,2.687512866
18.300000000,2.697795758
18.400000000,2.666947082
18.500000000,2.666947082
18.600000000,2.677229974
18.700000000,2.661805636
18.800000000,2.666947082
18.900000000,2.646381298
19.000000000,2.656664190
19.100000000,2.636098406
19.200000000,2.630956960
19.300000000,2.630956960
19.400000000,2.646381298
19.500000000,2.666947082
19.600000000,2.620674068
19.700000000,2.651522744
19.800000000,2.641239852
19.900000000,2.630956960
