# 2023-04-06, 16:21:13.150458
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0,ai1
8.100000000,-0.119716650,-0.109261504
8.200000000,-0.094009420,-0.098979968
8.300000000,-0.119716650,-0.124683808
8.400000000,-0.114575204,-0.098979968
8.500000000,-0.088867974,-0.093839200
8.600000000,-0.083726528,-0.078416896
8.700000000,-0.088867974,-0.088698432
8.800000000,-0.052877852,-0.068135360
8.900000000,-0.047736406,-0.068135360
9.000000000,-0.032312068,-0.057853824
9.100000000,-0.058019298,-0.037290752
9.200000000,-0.052877852,-0.062994592
9.300000000,-0.042594960,-0.068135360
9.400000000,-0.037453514,-0.057853824
9.500000000,-0.068302190,-0.073276128
9.600000000,-0.047736406,-0.068135360
9.700000000,-0.047736406,-0.047572288
9.800000000,-0.073443636,-0.062994592
9.900000000,-0.063160744,-0.068135360
10.000000000,-0.058019298,-0.062994592
10.100000000,-0.068302190,-0.068135360
10.200000000,-0.052877852,-0.047572288
10.300000000,-0.052877852,-0.062994592
10.400000000,-0.063160744,-0.057853824
10.500000000,-0.032312068,-0.068135360
10.600000000,-0.063160744,-0.083557664
10.700000000,-0.032312068,-0.047572288
10.800000000,-0.042594960,-0.042431520
10.900000000,-0.032312068,-0.016727680
11.000000000,-0.011746284,-0.037290752
11.100000000,-0.027170622,-0.011586912
11.200000000,-0.011746284,-0.016727680
11.300000000,-0.011746284,-0.032149984
11.400000000,-0.032312068,-0.021868448
11.500000000,-0.011746284,-0.042431520
11.600000000,-0.011746284,-0.011586912
11.700000000,-0.037453514,-0.042431520
11.800000000,-0.011746284,-0.032149984
11.900000000,-0.027170622,-0.021868448
12.000000000,-0.016887730,-0.032149984
12.100000000,-0.011746284,-0.037290752
12.200000000,0.008819500,-0.016727680
12.300000000,-0.027170622,-0.037290752
12.400000000,-0.032312068,-0.032149984
12.500000000,-0.011746284,-0.027009216
12.600000000,-0.011746284,-0.021868448
12.700000000,-0.022029176,-0.027009216
12.800000000,-0.037453514,-0.006446144
12.900000000,-0.011746284,-0.032149984
13.000000000,-0.016887730,-0.052713056
13.100000000,-0.011746284,-0.032149984
13.200000000,-0.011746284,-0.006446144
13.300000000,-0.022029176,-0.016727680
13.400000000,-0.022029176,-0.027009216
13.500000000,-0.001463392,-0.021868448
13.600000000,-0.022029176,-0.047572288
13.700000000,-0.037453514,-0.016727680
13.800000000,-0.006604838,-0.027009216
13.900000000,-0.001463392,-0.001305376
14.000000000,-0.001463392,-0.006446144
14.100000000,-0.016887730,-0.006446144
14.200000000,0.008819500,-0.001305376
14.300000000,-0.011746284,-0.021868448
14.400000000,0.024243838,-0.006446144
14.500000000,0.024243838,-0.001305376
14.600000000,0.013960946,0.003835392
14.700000000,-0.001463392,0.008976160
14.800000000,0.019102392,0.024398464
14.900000000,0.003678054,-0.011586912
15.000000000,0.029385284,0.014116928
15.100000000,0.034526730,0.008976160
15.200000000,0.019102392,0.008976160
15.300000000,0.013960946,0.019257696
15.400000000,0.024243838,0.024398464
15.500000000,0.019102392,0.014116928
15.600000000,0.019102392,0.019257696
15.700000000,0.013960946,-0.001305376
15.800000000,0.008819500,0.019257696
15.900000000,0.029385284,0.008976160
16.000000000,0.013960946,0.003835392
16.100000000,0.024243838,-0.001305376
16.200000000,0.029385284,0.024398464
16.300000000,0.024243838,0.024398464
16.400000000,0.039668176,0.024398464
16.500000000,0.013960946,0.029539232
16.600000000,0.034526730,0.014116928
16.700000000,0.013960946,0.024398464
16.800000000,0.034526730,0.019257696
16.900000000,0.024243838,0.039820768
17.000000000,0.029385284,0.034680000
17.100000000,0.039668176,0.024398464
17.200000000,0.024243838,0.029539232
17.300000000,0.039668176,0.034680000
17.400000000,0.029385284,0.039820768
17.500000000,0.044809622,0.034680000
17.600000000,0.044809622,0.024398464
17.700000000,0.019102392,0.014116928
17.800000000,0.019102392,0.014116928
17.900000000,0.034526730,0.029539232
18.000000000,0.008819500,0.019257696
18.100000000,0.003678054,0.029539232
18.200000000,0.029385284,0.019257696
18.300000000,0.019102392,0.014116928
18.400000000,-0.001463392,0.008976160
18.500000000,0.019102392,0.019257696
18.600000000,0.003678054,-0.001305376
18.700000000,-0.001463392,-0.011586912
18.800000000,-0.001463392,0.014116928
18.900000000,0.019102392,0.014116928
19.000000000,0.013960946,-0.001305376
19.100000000,0.019102392,0.014116928
19.200000000,0.024243838,0.019257696
19.300000000,0.019102392,0.014116928
19.400000000,0.019102392,0.014116928
19.500000000,0.029385284,0.029539232
19.600000000,0.034526730,0.029539232
19.700000000,0.024243838,0.014116928
19.800000000,0.039668176,0.024398464
19.900000000,0.029385284,0.014116928
