# 2023-04-06, 16:32:34.437501
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0,ai1
0.000000000,0.019102392,-0.011586912
0.100000000,0.003678054,0.003835392
0.200000000,0.019102392,-0.016727680
0.300000000,0.013960946,-0.006446144
0.400000000,0.013960946,-0.016727680
0.500000000,0.029385284,-0.001305376
0.600000000,0.019102392,-0.016727680
0.700000000,0.029385284,-0.006446144
0.800000000,0.049951068,-0.011586912
0.900000000,0.019102392,0.014116928
1.000000000,0.039668176,0.003835392
1.100000000,0.019102392,0.014116928
1.200000000,0.013960946,-0.001305376
1.300000000,0.034526730,0.008976160
1.400000000,0.049951068,0.008976160
1.500000000,0.039668176,-0.011586912
1.600000000,0.029385284,0.003835392
1.700000000,0.024243838,0.024398464
1.800000000,0.034526730,0.019257696
1.900000000,0.055092514,0.039820768
2.000000000,0.055092514,0.019257696
2.100000000,0.049951068,0.039820768
2.200000000,0.065375406,0.039820768
2.300000000,0.080799744,0.055243072
2.400000000,0.065375406,0.029539232
2.500000000,0.096224082,0.075806144
2.600000000,0.080799744,0.060383840
2.700000000,0.096224082,0.070665376
2.800000000,0.101365528,0.075806144
2.900000000,0.096224082,0.065524608
3.000000000,0.121931312,0.050102304
3.100000000,0.080799744,0.055243072
3.200000000,0.106506974,0.055243072
3.300000000,0.111648420,0.080946912
3.400000000,0.106506974,0.096369216
3.500000000,0.106506974,0.070665376
3.600000000,0.085941190,0.070665376
3.700000000,0.091082636,0.055243072
3.800000000,0.106506974,0.080946912
3.900000000,0.075658298,0.060383840
4.000000000,0.085941190,0.060383840
4.100000000,0.096224082,0.060383840
4.200000000,0.091082636,0.070665376
4.300000000,0.080799744,0.034680000
4.400000000,0.080799744,0.050102304
4.500000000,0.116789866,0.070665376
4.600000000,0.091082636,0.086087680
4.700000000,0.091082636,0.060383840
4.800000000,0.111648420,0.096369216
4.900000000,0.116789866,0.070665376
5.000000000,0.111648420,0.091228448
5.100000000,0.132214204,0.091228448
5.200000000,0.096224082,0.070665376
5.300000000,0.116789866,0.075806144
5.400000000,0.116789866,0.106650752
5.500000000,0.127072758,0.075806144
5.600000000,0.111648420,0.106650752
5.700000000,0.127072758,0.086087680
5.800000000,0.111648420,0.091228448
5.900000000,0.106506974,0.080946912
6.000000000,0.127072758,0.096369216
6.100000000,0.106506974,0.070665376
6.200000000,0.111648420,0.080946912
6.300000000,0.116789866,0.086087680
6.400000000,0.106506974,0.086087680
6.500000000,0.116789866,0.101509984
6.600000000,0.132214204,0.080946912
6.700000000,0.116789866,0.101509984
6.800000000,0.147638542,0.091228448
6.900000000,0.142497096,0.111791520
7.000000000,0.157921434,0.116932288
7.100000000,0.168204326,0.122073056
7.200000000,0.168204326,0.122073056
7.300000000,0.157921434,0.152917664
7.400000000,0.168204326,0.152917664
7.500000000,0.183628664,0.152917664
7.600000000,0.199053002,0.158058432
7.700000000,0.199053002,0.163199200
7.800000000,0.193911556,0.168339968
7.900000000,0.209335894,0.183762272
8.000000000,0.214477340,0.188903040
8.100000000,0.235043124,0.183762272
8.200000000,0.229901678,0.224888416
8.300000000,0.276174692,0.240310720
8.400000000,0.301881922,0.266014560
8.500000000,0.296740476,0.266014560
8.600000000,0.307023368,0.301999936
8.700000000,0.332730598,0.301999936
8.800000000,0.332730598,0.312281472
8.900000000,0.358437828,0.337985312
9.000000000,0.337872044,0.307140704
9.100000000,0.363579274,0.322563008
9.200000000,0.368720720,0.348266848
9.300000000,0.343013490,0.343126080
9.400000000,0.322447706,0.317422240
9.500000000,0.337872044,0.317422240
9.600000000,0.332730598,0.307140704
9.700000000,0.337872044,0.301999936
9.800000000,0.281316138,0.271155328
9.900000000,0.286457584,0.276296096
10.000000000,0.250467462,0.224888416
10.100000000,0.235043124,0.224888416
10.200000000,0.219618786,0.178621504
10.300000000,0.193911556,0.188903040
10.400000000,0.178487218,0.158058432
10.500000000,0.178487218,0.158058432
10.600000000,0.157921434,0.137495360
10.700000000,0.147638542,0.111791520
10.800000000,0.127072758,0.111791520
10.900000000,0.132214204,0.091228448
11.000000000,0.127072758,0.075806144
11.100000000,0.132214204,0.101509984
11.200000000,0.137355650,0.106650752
11.300000000,0.137355650,0.106650752
11.400000000,0.142497096,0.101509984
11.500000000,0.157921434,0.132354592
11.600000000,0.168204326,0.127213824
11.700000000,0.199053002,0.132354592
11.800000000,0.235043124,0.188903040
11.900000000,0.250467462,0.224888416
12.000000000,0.291599030,0.250592256
12.100000000,0.312164814,0.276296096
12.200000000,0.317306260,0.307140704
12.300000000,0.322447706,0.312281472
12.400000000,0.327589152,0.301999936
12.500000000,0.322447706,0.296859168
12.600000000,0.296740476,0.291718400
12.700000000,0.327589152,0.301999936
12.800000000,0.373862166,0.322563008
12.900000000,0.399569396,0.368829920
13.000000000,0.389286504,0.373970688
13.100000000,0.389286504,0.384252224
13.200000000,0.425276626,0.379111456
13.300000000,0.450983856,0.425378368
13.400000000,0.445842410,0.435659904
13.500000000,0.425276626,0.415096832
13.600000000,0.430418072,0.415096832
13.700000000,0.399569396,0.384252224
13.800000000,0.409852288,0.379111456
13.900000000,0.399569396,0.384252224
14.000000000,0.379003612,0.358548384
14.100000000,0.358437828,0.337985312
14.200000000,0.353296382,0.327703776
14.300000000,0.322447706,0.296859168
14.400000000,0.307023368,0.291718400
14.500000000,0.301881922,0.260873792
14.600000000,0.286457584,0.271155328
14.700000000,0.271033246,0.250592256
14.800000000,0.240184570,0.209466112
14.900000000,0.193911556,0.178621504
15.000000000,0.178487218,0.163199200
15.100000000,0.163062880,0.132354592
15.200000000,0.152779988,0.127213824
15.300000000,0.147638542,0.122073056
15.400000000,0.168204326,0.132354592
15.500000000,0.147638542,0.127213824
15.600000000,0.142497096,0.132354592
15.700000000,0.168204326,0.137495360
15.800000000,0.183628664,0.158058432
15.900000000,0.178487218,0.163199200
16.000000000,0.178487218,0.147776896
16.100000000,0.183628664,0.152917664
16.200000000,0.199053002,0.188903040
16.300000000,0.209335894,0.188903040
16.400000000,0.219618786,0.163199200
16.500000000,0.183628664,0.173480736
16.600000000,0.132214204,0.163199200
16.700000000,0.055092514,0.034680000
16.800000000,0.080799744,0.065524608
16.900000000,0.091082636,0.060383840
17.000000000,0.080799744,0.065524608
17.100000000,0.070516852,0.060383840
17.200000000,0.065375406,0.039820768
17.300000000,0.065375406,0.055243072
17.400000000,0.065375406,0.044961536
17.500000000,0.096224082,0.050102304
17.600000000,0.075658298,0.055243072
17.700000000,0.085941190,0.060383840
17.800000000,0.080799744,0.070665376
17.900000000,0.075658298,0.044961536
18.000000000,0.080799744,0.050102304
18.100000000,0.075658298,0.065524608
18.200000000,0.085941190,0.070665376
18.300000000,0.075658298,0.044961536
18.400000000,0.091082636,0.070665376
18.500000000,0.075658298,0.039820768
18.600000000,0.065375406,0.050102304
18.700000000,0.065375406,0.050102304
18.800000000,0.070516852,0.039820768
18.900000000,0.060233960,0.039820768
19.000000000,0.070516852,0.044961536
19.100000000,0.044809622,0.039820768
19.200000000,0.055092514,0.039820768
19.300000000,0.044809622,0.024398464
19.400000000,0.055092514,0.034680000
19.500000000,0.044809622,0.029539232
19.600000000,0.039668176,0.034680000
19.700000000,0.055092514,0.029539232
19.800000000,0.049951068,0.029539232
19.900000000,0.039668176,0.008976160
