# 2023-04-06, 16:22:26.727462
# fs = 10 Hz, N = 200
# NI 9201, 23.0.0
t,ai0,ai1
0.000000000,0.522964100,0.523052960
0.100000000,0.517822654,0.523052960
0.200000000,0.517822654,0.523052960
0.300000000,0.517822654,0.523052960
0.400000000,0.522964100,0.523052960
0.500000000,0.522964100,0.517912192
0.600000000,0.528105546,0.523052960
0.700000000,0.517822654,0.517912192
0.800000000,0.522964100,0.523052960
0.900000000,0.528105546,0.528193728
1.000000000,0.522964100,0.517912192
1.100000000,0.528105546,0.523052960
1.200000000,0.528105546,0.517912192
1.300000000,0.517822654,0.517912192
1.400000000,0.522964100,0.523052960
1.500000000,0.517822654,0.528193728
1.600000000,0.528105546,0.528193728
1.700000000,0.522964100,0.523052960
1.800000000,0.522964100,0.523052960
1.900000000,0.522964100,0.523052960
2.000000000,0.522964100,0.517912192
2.100000000,0.522964100,0.517912192
2.200000000,0.522964100,0.517912192
2.300000000,0.517822654,0.523052960
2.400000000,0.522964100,0.517912192
2.500000000,0.528105546,0.528193728
2.600000000,0.528105546,0.517912192
2.700000000,0.528105546,0.523052960
2.800000000,0.522964100,0.528193728
2.900000000,0.517822654,0.517912192
3.000000000,0.522964100,0.517912192
3.100000000,0.522964100,0.517912192
3.200000000,0.522964100,0.528193728
3.300000000,0.528105546,0.523052960
3.400000000,0.528105546,0.523052960
3.500000000,0.522964100,0.523052960
3.600000000,0.517822654,0.517912192
3.700000000,0.528105546,0.512771424
3.800000000,0.522964100,0.517912192
3.900000000,0.522964100,0.517912192
4.000000000,0.522964100,0.517912192
4.100000000,0.522964100,0.523052960
4.200000000,0.517822654,0.517912192
4.300000000,0.517822654,0.517912192
4.400000000,0.528105546,0.523052960
4.500000000,0.522964100,0.517912192
4.600000000,0.528105546,0.523052960
4.700000000,0.528105546,0.523052960
4.800000000,0.517822654,0.517912192
4.900000000,0.528105546,0.512771424
5.000000000,0.517822654,0.512771424
5.100000000,0.533246992,0.517912192
5.200000000,0.522964100,0.523052960
5.300000000,0.522964100,0.517912192
5.400000000,0.522964100,0.517912192
5.500000000,0.522964100,0.517912192
5.600000000,0.522964100,0.517912192
5.700000000,0.517822654,0.523052960
5.800000000,0.528105546,0.512771424
5.900000000,0.517822654,0.517912192
6.000000000,0.522964100,0.517912192
6.100000000,0.517822654,0.512771424
6.200000000,0.528105546,0.507630656
6.300000000,0.522964100,0.517912192
6.400000000,0.517822654,0.517912192
6.500000000,0.522964100,0.517912192
6.600000000,0.522964100,0.517912192
6.700000000,0.517822654,0.512771424
6.800000000,0.522964100,0.512771424
6.900000000,0.528105546,0.502489888
7.000000000,0.522964100,0.517912192
7.100000000,0.517822654,0.512771424
7.200000000,0.522964100,0.512771424
7.300000000,0.528105546,0.507630656
7.400000000,0.522964100,0.512771424
7.500000000,0.522964100,0.512771424
7.600000000,0.522964100,0.507630656
7.700000000,0.522964100,0.507630656
7.800000000,0.522964100,0.512771424
7.900000000,0.517822654,0.512771424
8.000000000,0.528105546,0.502489888
8.100000000,0.528105546,0.507630656
8.200000000,0.528105546,0.502489888
8.300000000,0.528105546,0.507630656
8.400000000,0.528105546,0.512771424
8.500000000,0.517822654,0.507630656
8.600000000,0.522964100,0.507630656
8.700000000,0.522964100,0.517912192
8.800000000,0.522964100,0.512771424
8.900000000,0.533246992,0.507630656
9.000000000,0.522964100,0.512771424
9.100000000,0.522964100,0.497349120
9.200000000,0.528105546,0.507630656
9.300000000,0.522964100,0.507630656
9.400000000,0.528105546,0.502489888
9.500000000,0.522964100,0.512771424
9.600000000,0.517822654,0.507630656
9.700000000,0.528105546,0.502489888
9.800000000,0.522964100,0.507630656
9.900000000,0.522964100,0.502489888
10.000000000,0.522964100,0.502489888
10.100000000,0.528105546,0.507630656
10.200000000,0.522964100,0.507630656
10.300000000,0.522964100,0.512771424
10.400000000,0.522964100,0.512771424
10.500000000,0.522964100,0.502489888
10.600000000,0.528105546,0.507630656
10.700000000,0.522964100,0.502489888
10.800000000,0.517822654,0.512771424
10.900000000,0.517822654,0.502489888
11.000000000,0.517822654,0.502489888
11.100000000,0.522964100,0.507630656
11.200000000,0.522964100,0.502489888
11.300000000,0.528105546,0.502489888
11.400000000,0.528105546,0.497349120
11.500000000,0.522964100,0.502489888
11.600000000,0.517822654,0.492208352
11.700000000,0.522964100,0.512771424
11.800000000,0.528105546,0.507630656
11.900000000,0.517822654,0.497349120
12.000000000,0.522964100,0.502489888
12.100000000,0.528105546,0.497349120
12.200000000,0.517822654,0.497349120
12.300000000,0.522964100,0.497349120
12.400000000,0.522964100,0.502489888
12.500000000,0.528105546,0.502489888
12.600000000,0.517822654,0.502489888
12.700000000,0.522964100,0.502489888
12.800000000,0.517822654,0.502489888
12.900000000,0.528105546,0.502489888
13.000000000,0.522964100,0.502489888
13.100000000,0.517822654,0.497349120
13.200000000,0.528105546,0.497349120
13.300000000,0.517822654,0.502489888
13.400000000,0.522964100,0.502489888
13.500000000,0.522964100,0.497349120
13.600000000,0.522964100,0.497349120
13.700000000,0.528105546,0.492208352
13.800000000,0.522964100,0.492208352
13.900000000,0.528105546,0.492208352
14.000000000,0.528105546,0.497349120
14.100000000,0.517822654,0.492208352
14.200000000,0.522964100,0.497349120
14.300000000,0.517822654,0.492208352
14.400000000,0.522964100,0.502489888
14.500000000,0.522964100,0.497349120
14.600000000,0.522964100,0.497349120
14.700000000,0.522964100,0.492208352
14.800000000,0.522964100,0.507630656
14.900000000,0.522964100,0.492208352
15.000000000,0.522964100,0.497349120
15.100000000,0.528105546,0.497349120
15.200000000,0.517822654,0.497349120
15.300000000,0.522964100,0.492208352
15.400000000,0.517822654,0.492208352
15.500000000,0.517822654,0.497349120
15.600000000,0.528105546,0.497349120
15.700000000,0.522964100,0.497349120
15.800000000,0.522964100,0.492208352
15.900000000,0.522964100,0.492208352
16.000000000,0.522964100,0.497349120
16.100000000,0.528105546,0.497349120
16.200000000,0.522964100,0.492208352
16.300000000,0.528105546,0.492208352
16.400000000,0.522964100,0.487067584
16.500000000,0.528105546,0.492208352
16.600000000,0.522964100,0.497349120
16.700000000,0.517822654,0.492208352
16.800000000,0.522964100,0.492208352
16.900000000,0.533246992,0.492208352
17.000000000,0.528105546,0.492208352
17.100000000,0.522964100,0.487067584
17.200000000,0.528105546,0.497349120
17.300000000,0.528105546,0.487067584
17.400000000,0.528105546,0.487067584
17.500000000,0.517822654,0.492208352
17.600000000,0.528105546,0.492208352
17.700000000,0.522964100,0.492208352
17.800000000,0.528105546,0.492208352
17.900000000,0.522964100,0.492208352
18.000000000,0.528105546,0.487067584
18.100000000,0.522964100,0.487067584
18.200000000,0.517822654,0.492208352
18.300000000,0.522964100,0.492208352
18.400000000,0.517822654,0.481926816
18.500000000,0.517822654,0.487067584
18.600000000,0.522964100,0.492208352
18.700000000,0.528105546,0.492208352
18.800000000,0.522964100,0.487067584
18.900000000,0.528105546,0.487067584
19.000000000,0.522964100,0.487067584
19.100000000,0.528105546,0.487067584
19.200000000,0.517822654,0.492208352
19.300000000,0.517822654,0.487067584
19.400000000,0.528105546,0.497349120
19.500000000,0.528105546,0.481926816
19.600000000,0.517822654,0.492208352
19.700000000,0.522964100,0.487067584
19.800000000,0.517822654,0.492208352
19.900000000,0.528105546,0.497349120
